municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_homicidios
OCAMONTE,68498,2010,1.0,Santander,5469,18.2848784055586
OCAMONTE,68498,2011,1.0,Santander,5492,18.20830298616169
OCAMONTE,68498,2012,1.0,Santander,5524,18.102824040550324
OCAMONTE,68498,2019,2.0,Santander,5740,34.84320557491289
OCAMONTE,68498,2021,1.0,Santander,5874,17.02417432754511
OCAÑA,54498,2010,20.0,Norte de Santander,108624,18.412137280895568
OCAÑA,54498,2011,20.0,Norte de Santander,109403,18.281034340923007
OCAÑA,54498,2012,25.0,Norte de Santander,110137,22.699002151865404
OCAÑA,54498,2013,35.0,Norte de Santander,110817,31.583601793948585
OCAÑA,54498,2014,37.0,Norte de Santander,111409,33.210961412453216
OCAÑA,54498,2015,24.0,Norte de Santander,111985,21.431441710943428
OCAÑA,54498,2016,33.0,Norte de Santander,113120,29.172560113154173
OCAÑA,54498,2017,42.0,Norte de Santander,114809,36.58249788779625
OCAÑA,54498,2018,28.0,Norte de Santander,118273,23.674042258165432
OCAÑA,54498,2019,37.0,Norte de Santander,124603,29.694309125783487
OCAÑA,54498,2020,37.0,Norte de Santander,129308,28.613852197853188
OCAÑA,54498,2021,52.0,Norte de Santander,131103,39.663470706238606
OIBA,68500,2010,2.0,Santander,10246,19.519812609798947
OIBA,68500,2011,2.0,Santander,10329,19.36295866008326
OIBA,68500,2012,1.0,Santander,10422,9.595087315294569
OIBA,68500,2014,2.0,Santander,10497,19.05306277984186
OIBA,68500,2015,1.0,Santander,10509,9.515653249595585
OIBA,68500,2018,2.0,Santander,10800,18.51851851851852
OIBA,68500,2019,1.0,Santander,11004,9.087604507451836
OIBA,68500,2020,1.0,Santander,11175,8.94854586129754
OICATÁ,15500,2015,1.0,Boyacá,2816,35.51136363636364
OICATÁ,15500,2019,1.0,Boyacá,2858,34.98950314905528
OLAYA,5501,2010,1.0,Antioquia,3130,31.94888178913738
OLAYA,5501,2011,1.0,Antioquia,3110,32.154340836012864
OLAYA,5501,2012,3.0,Antioquia,3097,96.86793671294801
OLAYA,5501,2013,7.0,Antioquia,3101,225.7336343115124
OLAYA,5501,2014,2.0,Antioquia,3092,64.6830530401035
OLAYA,5501,2015,3.0,Antioquia,3093,96.99321047526674
OLAYA,5501,2016,3.0,Antioquia,3092,97.02457956015525
OLAYA,5501,2017,5.0,Antioquia,3100,161.29032258064515
OLAYA,5501,2018,3.0,Antioquia,3127,95.93859929645028
OLAYA,5501,2019,5.0,Antioquia,3150,158.73015873015873
OLAYA,5501,2020,1.0,Antioquia,3175,31.49606299212598
OLAYA,5501,2021,4.0,Antioquia,3224,124.06947890818859
OLAYA HERRERA,52490,2010,3.0,Nariño,26850,11.1731843575419
OLAYA HERRERA,52490,2011,3.0,Nariño,26703,11.234692731153803
OLAYA HERRERA,52490,2012,14.0,Nariño,26533,52.76448196585384
OLAYA HERRERA,52490,2013,12.0,Nariño,26330,45.575389289783516
OLAYA HERRERA,52490,2014,5.0,Nariño,26095,19.160758766047135
OLAYA HERRERA,52490,2015,10.0,Nariño,25953,38.53119099911378
OLAYA HERRERA,52490,2016,14.0,Nariño,25780,54.30566330488751
OLAYA HERRERA,52490,2017,35.0,Nariño,25556,136.95413992800124
OLAYA HERRERA,52490,2018,31.0,Nariño,25358,122.24938875305624
OLAYA HERRERA,52490,2019,16.0,Nariño,25282,63.28613242623211
OLAYA HERRERA,52490,2020,25.0,Nariño,25210,99.16699722332407
OLAYA HERRERA,52490,2021,26.0,Nariño,25204,103.15822885256307
ONZAGA,68502,2010,1.0,Santander,5039,19.845207382417147
ONZAGA,68502,2011,1.0,Santander,4928,20.292207792207794
ONZAGA,68502,2012,2.0,Santander,4797,41.692724619553886
ONZAGA,68502,2019,1.0,Santander,4111,24.324981756263682
ONZAGA,68502,2021,1.0,Santander,4127,24.2306760358614
OPORAPA,41503,2010,5.0,Huila,10426,47.957030500671394
OPORAPA,41503,2011,3.0,Huila,10557,28.41716396703609
OPORAPA,41503,2012,4.0,Huila,10688,37.4251497005988
OPORAPA,41503,2013,2.0,Huila,10817,18.489414810021263
OPORAPA,41503,2014,4.0,Huila,10994,36.383481899217756
OPORAPA,41503,2016,3.0,Huila,11310,26.52519893899204
OPORAPA,41503,2017,5.0,Huila,11467,43.60338362256911
OPORAPA,41503,2018,1.0,Huila,11629,8.599191675982457
OPORAPA,41503,2019,1.0,Huila,11779,8.489685032685287
OPORAPA,41503,2020,2.0,Huila,11920,16.778523489932883
OPORAPA,41503,2021,1.0,Huila,12020,8.319467554076539
ORITO,86320,2010,10.0,Putumayo,32155,31.099362463069507
ORITO,86320,2011,19.0,Putumayo,32839,57.8580346539176
ORITO,86320,2012,15.0,Putumayo,33538,44.725386129166914
ORITO,86320,2013,25.0,Putumayo,34204,73.090866565314
ORITO,86320,2014,30.0,Putumayo,34847,86.0906247309668
ORITO,86320,2015,19.0,Putumayo,35524,53.48496790901925
ORITO,86320,2016,14.0,Putumayo,36224,38.648409893992934
ORITO,86320,2017,19.0,Putumayo,36979,51.380513264285135
ORITO,86320,2018,24.0,Putumayo,37745,63.584580739170754
ORITO,86320,2019,21.0,Putumayo,38244,54.91057420771886
ORITO,86320,2020,16.0,Putumayo,38744,41.296716911005575
ORITO,86320,2021,24.0,Putumayo,39273,61.11068673134214
OROCUÉ,85230,2010,1.0,Casanare,10131,9.870693909781858
OROCUÉ,85230,2011,1.0,Casanare,10392,9.622786759045418
OROCUÉ,85230,2012,2.0,Casanare,10671,18.742385905725797
OROCUÉ,85230,2013,4.0,Casanare,10911,36.66025112272019
OROCUÉ,85230,2014,2.0,Casanare,11184,17.8826895565093
OROCUÉ,85230,2015,11.0,Casanare,11459,95.99441487040754
OROCUÉ,85230,2017,4.0,Casanare,12029,33.2529719843711
OROCUÉ,85230,2019,3.0,Casanare,12514,23.973150071919452
OROCUÉ,85230,2020,2.0,Casanare,12652,15.807777426493836
OROCUÉ,85230,2021,4.0,Casanare,12768,31.32832080200501
ORTEGA,73504,2010,3.0,Tolima,34266,8.755034144633164
ORTEGA,73504,2011,3.0,Tolima,34245,8.760402978537012
ORTEGA,73504,2012,5.0,Tolima,34235,14.604936468526361
ORTEGA,73504,2013,6.0,Tolima,34265,17.51057930833212
ORTEGA,73504,2014,3.0,Tolima,34274,8.752990605123417
ORTEGA,73504,2015,2.0,Tolima,34369,5.819197532660246
ORTEGA,73504,2016,5.0,Tolima,34451,14.513366810832776
ORTEGA,73504,2017,5.0,Tolima,34429,14.522640797002525
ORTEGA,73504,2018,3.0,Tolima,34607,8.668766434536366
ORTEGA,73504,2019,2.0,Tolima,34453,5.8050097233912865
ORTEGA,73504,2020,3.0,Tolima,34320,8.741258741258742
ORTEGA,73504,2021,1.0,Tolima,34416,2.905625290562529
OSPINA,52506,2010,1.0,Nariño,7105,14.074595355383533
OSPINA,52506,2011,1.0,Nariño,7116,14.05283867341203
OSPINA,52506,2015,1.0,Nariño,7051,14.182385477237272
OTANCHE,15507,2010,1.0,Boyacá,7941,12.59287243420224
OTANCHE,15507,2011,2.0,Boyacá,7898,25.322866548493288
OTANCHE,15507,2012,1.0,Boyacá,7880,12.69035532994924
OTANCHE,15507,2013,3.0,Boyacá,7911,37.92188092529389
OTANCHE,15507,2014,1.0,Boyacá,7900,12.658227848101266
OTANCHE,15507,2015,1.0,Boyacá,7878,12.693577050012696
OTANCHE,15507,2017,2.0,Boyacá,8025,24.922118380062305
OTANCHE,15507,2018,1.0,Boyacá,8018,12.47193813918683
OTANCHE,15507,2021,2.0,Boyacá,8061,24.810817516437165
OVEJAS,70508,2010,1.0,Sucre,22314,4.481491440351348
OVEJAS,70508,2012,1.0,Sucre,22354,4.4734723092064055
OVEJAS,70508,2015,1.0,Sucre,22442,4.455930843953302
OVEJAS,70508,2016,2.0,Sucre,22554,8.86760663296976
OVEJAS,70508,2017,4.0,Sucre,22677,17.639017506724876
OVEJAS,70508,2019,1.0,Sucre,23148,4.320027648176948
OVEJAS,70508,2020,1.0,Sucre,23436,4.266939750810719
OVEJAS,70508,2021,4.0,Sucre,23759,16.835725409318574
PACHAVITA,15511,2017,1.0,Boyacá,2451,40.79967360261118
PACHO,25513,2010,3.0,Cundinamarca,21194,14.154949514013401
PACHO,25513,2011,2.0,Cundinamarca,21405,9.343611305769679
PACHO,25513,2012,3.0,Cundinamarca,21645,13.86001386001386
PACHO,25513,2013,4.0,Cundinamarca,21923,18.245678055010718
PACHO,25513,2014,5.0,Cundinamarca,22265,22.456770716370986
PACHO,25513,2015,1.0,Cundinamarca,22657,4.4136469965132195
PACHO,25513,2016,2.0,Cundinamarca,23140,8.64304235090752
PACHO,25513,2017,4.0,Cundinamarca,23660,16.9061707523246
PACHO,25513,2020,1.0,Cundinamarca,25803,3.87551835057939
PACHO,25513,2021,2.0,Cundinamarca,26828,7.45489786789921
PADILLA,19513,2010,3.0,Cauca,9857,30.435223698894184
PADILLA,19513,2011,1.0,Cauca,9850,10.152284263959391
PADILLA,19513,2012,9.0,Cauca,9836,91.5006100040667
PADILLA,19513,2013,3.0,Cauca,9830,30.51881993896236
PADILLA,19513,2014,3.0,Cauca,9830,30.51881993896236
PADILLA,19513,2015,3.0,Cauca,9838,30.494002846106934
PADILLA,19513,2016,2.0,Cauca,9828,20.350020350020348
PADILLA,19513,2017,4.0,Cauca,9877,40.498126961628024
PADILLA,19513,2018,3.0,Cauca,9937,30.190198248968503
PADILLA,19513,2019,15.0,Cauca,9953,150.70832914699085
PADILLA,19513,2020,6.0,Cauca,9992,60.04803843074459
PADILLA,19513,2021,6.0,Cauca,10072,59.57108816521049
PAEZ,19517,2011,4.0,Cauca,38890,10.285420416559527
PAEZ,19517,2012,9.0,Cauca,39861,22.578460149017836
PAEZ,19517,2013,2.0,Cauca,40838,4.897399480875655
PAEZ,19517,2014,6.0,Cauca,41818,14.347888469080301
PAEZ,19517,2015,11.0,Cauca,42806,25.69733214969864
PAEZ,19517,2016,12.0,Cauca,43795,27.400388172165776
PAEZ,19517,2017,8.0,Cauca,44784,17.86352268667381
PAEZ,19517,2018,7.0,Cauca,45776,15.29185599440755
PAEZ,19517,2019,16.0,Cauca,46278,34.57366351181987
PAEZ,19517,2020,11.0,Cauca,46742,23.533438877241025
PAEZ,19517,2021,17.0,Cauca,47124,36.075036075036074
PAICOL,41518,2011,2.0,Huila,6066,32.97065611605671
PAICOL,41518,2012,1.0,Huila,6134,16.3025758069775
PAICOL,41518,2013,2.0,Huila,6200,32.25806451612903
PAICOL,41518,2016,2.0,Huila,6427,31.118717908822155
PAICOL,41518,2018,4.0,Huila,6583,60.76257025672186
PAICOL,41518,2021,4.0,Huila,6778,59.01445854234287
PAILITAS,20517,2010,5.0,Cesar,16560,30.193236714975843
PAILITAS,20517,2011,1.0,Cesar,16659,6.002761270184284
PAILITAS,20517,2012,2.0,Cesar,16887,11.84342985728667
PAILITAS,20517,2013,1.0,Cesar,17037,5.869577977343429
PAILITAS,20517,2014,4.0,Cesar,17263,23.170943636679606
PAILITAS,20517,2015,2.0,Cesar,17439,11.468547508458053
PAILITAS,20517,2016,5.0,Cesar,17729,28.202380280895706
PAILITAS,20517,2017,7.0,Cesar,18050,38.78116343490304
PAILITAS,20517,2018,9.0,Cesar,18566,48.475708283959925
PAILITAS,20517,2019,5.0,Cesar,19183,26.06474482614815
PAILITAS,20517,2020,6.0,Cesar,19705,30.449124587668106
PAILITAS,20517,2021,6.0,Cesar,20114,29.829969175698515
PAIME,25518,2010,2.0,Cundinamarca,4315,46.349942062572424
PAIME,25518,2014,2.0,Cundinamarca,4216,47.43833017077799
PAIME,25518,2017,1.0,Cundinamarca,4120,24.271844660194173
PAIME,25518,2018,1.0,Cundinamarca,4186,23.889154323936932
PAIPA,15516,2010,4.0,Boyacá,29964,13.349352556401014
PAIPA,15516,2012,1.0,Boyacá,30789,3.2479132157588753
PAIPA,15516,2013,2.0,Boyacá,31214,6.407381303261357
PAIPA,15516,2014,1.0,Boyacá,31660,3.158559696778269
PAIPA,15516,2016,1.0,Boyacá,32500,3.0769230769230766
PAIPA,15516,2017,1.0,Boyacá,32940,3.0358227079538556
PAIPA,15516,2019,3.0,Boyacá,34177,8.777833045615472
PAIPA,15516,2021,3.0,Boyacá,34931,8.588359909535942
PAJARITO,15518,2012,1.0,Boyacá,2484,40.25764895330113
PAJARITO,15518,2013,1.0,Boyacá,2477,40.37141703673799
PAJARITO,15518,2014,2.0,Boyacá,2476,80.77544426494346
PAJARITO,15518,2015,1.0,Boyacá,2466,40.55150040551501
PAJARITO,15518,2016,1.0,Boyacá,2395,41.75365344467641
PAJARITO,15518,2018,1.0,Boyacá,2390,41.84100418410041
PALERMO,41524,2010,7.0,Huila,23822,29.38460246830661
PALERMO,41524,2011,8.0,Huila,24135,33.14688212140045
PALERMO,41524,2012,9.0,Huila,24396,36.89129365469749
PALERMO,41524,2013,5.0,Huila,24774,20.182449342052152
PALERMO,41524,2014,2.0,Huila,25062,7.980209081477934
PALERMO,41524,2015,3.0,Huila,25345,11.836654172420594
PALERMO,41524,2016,5.0,Huila,25645,19.496977968414896
PALERMO,41524,2017,3.0,Huila,25946,11.562475911508518
PALERMO,41524,2018,3.0,Huila,26279,11.415959511396933
PALERMO,41524,2019,7.0,Huila,26590,26.325686348251224
PALERMO,41524,2020,3.0,Huila,26881,11.160299096015773
PALERMO,41524,2021,3.0,Huila,27107,11.06725200132807
PALESTINA,17524,2010,22.0,Caldas,16606,132.4822353366253
PALESTINA,17524,2011,10.0,Caldas,16473,60.705396709767506
PALESTINA,17524,2012,18.0,Caldas,16280,110.56511056511057
PALESTINA,17524,2013,9.0,Caldas,16073,55.994524979779754
PALESTINA,17524,2014,15.0,Caldas,15939,94.10878976096367
PALESTINA,17524,2015,6.0,Caldas,15804,37.96507213363706
PALESTINA,17524,2016,8.0,Caldas,15642,51.1443549418233
PALESTINA,17524,2017,12.0,Caldas,15616,76.84426229508196
PALESTINA,17524,2018,4.0,Caldas,15555,25.71520411443266
PALESTINA,17524,2019,8.0,Caldas,15598,51.28862674701885
PALESTINA,17524,2020,5.0,Caldas,15681,31.885721573879216
PALESTINA,17524,2021,6.0,Caldas,15815,37.938665823585204
PALESTINA,41530,2010,5.0,Huila,9860,50.70993914807302
PALESTINA,41530,2011,5.0,Huila,10004,49.98000799680128
PALESTINA,41530,2012,2.0,Huila,10175,19.656019656019655
PALESTINA,41530,2013,1.0,Huila,10310,9.699321047526674
PALESTINA,41530,2014,2.0,Huila,10453,19.133263178035012
PALESTINA,41530,2016,2.0,Huila,10803,18.513375914097935
PALESTINA,41530,2018,1.0,Huila,11159,8.961376467425398
PALESTINA,41530,2019,2.0,Huila,11282,17.72735330615139
PALESTINA,41530,2020,3.0,Huila,11395,26.327336551118915
PALESTINA,41530,2021,1.0,Huila,11491,8.702462796971542
PALMAR,68522,2010,1.0,Santander,1307,76.51109410864575
PALMAR DE VARELA,8520,2010,3.0,Atlántico,25332,11.842728564661298
PALMAR DE VARELA,8520,2011,1.0,Atlántico,25705,3.8902937171756466
PALMAR DE VARELA,8520,2012,3.0,Atlántico,26023,11.528263459247588
PALMAR DE VARELA,8520,2014,3.0,Atlántico,26747,11.216211163868845
PALMAR DE VARELA,8520,2015,3.0,Atlántico,27158,11.046468812136387
PALMAR DE VARELA,8520,2016,1.0,Atlántico,27561,3.6283153731722364
PALMAR DE VARELA,8520,2017,1.0,Atlántico,28113,3.5570732401380143
PALMAR DE VARELA,8520,2018,1.0,Atlántico,28932,3.456380478363058
PALMAR DE VARELA,8520,2019,1.0,Atlántico,30094,3.3229215125938727
PALMAR DE VARELA,8520,2020,2.0,Atlántico,31038,6.443714156840002
PALMAR DE VARELA,8520,2021,3.0,Atlántico,31594,9.495473824143826
PALMAS DEL SOCORRO,68524,2012,1.0,Santander,2487,40.20908725371934
PALMAS DEL SOCORRO,68524,2014,1.0,Santander,2504,39.936102236421725
PALMAS DEL SOCORRO,68524,2017,1.0,Santander,2508,39.87240829346093
PALMIRA,76520,2010,242.0,Valle del Cauca,334667,72.31068494951698
PALMIRA,76520,2011,291.0,Valle del Cauca,336520,86.47331510757162
PALMIRA,76520,2012,278.0,Valle del Cauca,338121,82.21908724983068
PALMIRA,76520,2013,185.0,Valle del Cauca,339398,54.508276418835706
PALMIRA,76520,2014,143.0,Valle del Cauca,340670,41.97610590894414
PALMIRA,76520,2015,202.0,Valle del Cauca,342079,59.05068712198059
PALMIRA,76520,2016,146.0,Valle del Cauca,343835,42.46222752192185
PALMIRA,76520,2017,155.0,Valle del Cauca,345649,44.84317906315366
PALMIRA,76520,2018,156.0,Valle del Cauca,349294,44.66151723190206
PALMIRA,76520,2019,129.0,Valle del Cauca,352016,36.64606154265715
PALMIRA,76520,2020,112.0,Valle del Cauca,354285,31.612966961626938
PALMIRA,76520,2021,155.0,Valle del Cauca,356259,43.50767278861727
PALMITO,70523,2010,1.0,Sucre,11567,8.64528399757932
PALMITO,70523,2012,2.0,Sucre,12153,16.456841932033242
PALMITO,70523,2014,5.0,Sucre,12717,39.31744908390344
PALMITO,70523,2021,6.0,Sucre,15267,39.30045195519749
PALOCABILDO,73520,2010,3.0,Tolima,11132,26.949335249730506
PALOCABILDO,73520,2011,2.0,Tolima,10934,18.291567587342236
PALOCABILDO,73520,2012,5.0,Tolima,10775,46.403712296983755
PALOCABILDO,73520,2013,4.0,Tolima,10566,37.85727806170736
PALOCABILDO,73520,2014,7.0,Tolima,10418,67.19139950086388
PALOCABILDO,73520,2015,1.0,Tolima,10200,9.80392156862745
PALOCABILDO,73520,2016,1.0,Tolima,10017,9.98302885095338
PALOCABILDO,73520,2017,6.0,Tolima,9863,60.83341782419143
PALOCABILDO,73520,2018,2.0,Tolima,9730,20.554984583761563
PALOCABILDO,73520,2019,1.0,Tolima,9773,10.232272587741738
PALOCABILDO,73520,2020,2.0,Tolima,9814,20.37905033625433
PALOCABILDO,73520,2021,4.0,Tolima,9843,40.638016864777
PAMPLONA,54518,2010,6.0,Norte de Santander,48797,12.295837858884768
PAMPLONA,54518,2011,11.0,Norte de Santander,48765,22.5571618989029
PAMPLONA,54518,2012,2.0,Norte de Santander,48674,4.10896988125077
PAMPLONA,54518,2013,3.0,Norte de Santander,48617,6.170681037497171
PAMPLONA,54518,2014,3.0,Norte de Santander,48468,6.189650903689032
PAMPLONA,54518,2015,2.0,Norte de Santander,48380,4.133939644481191
PAMPLONA,54518,2016,3.0,Norte de Santander,48509,6.184419386093301
PAMPLONA,54518,2017,5.0,Norte de Santander,48878,10.229551127296533
PAMPLONA,54518,2018,6.0,Norte de Santander,50025,11.99400299850075
PAMPLONA,54518,2019,2.0,Norte de Santander,52240,3.8284839203675345
PAMPLONA,54518,2020,4.0,Norte de Santander,53909,7.4199113320595815
PAMPLONA,54518,2021,9.0,Norte de Santander,54647,16.469339579482863
PAMPLONITA,54520,2012,1.0,Norte de Santander,5096,19.623233908948198
PAMPLONITA,54520,2015,1.0,Norte de Santander,5134,19.477989871445267
PAMPLONITA,54520,2019,1.0,Norte de Santander,5628,17.768301350390903
PANDI,25524,2010,2.0,Cundinamarca,4241,47.15868898844612
PANDI,25524,2012,2.0,Cundinamarca,4306,46.44681839294008
PANDI,25524,2013,3.0,Cundinamarca,4381,68.47751654873316
PANDI,25524,2014,1.0,Cundinamarca,4457,22.43661655822302
PANDI,25524,2015,1.0,Cundinamarca,4532,22.06531332744925
PANDI,25524,2016,1.0,Cundinamarca,4715,21.208907741251323
PANDI,25524,2017,2.0,Cundinamarca,4826,41.44218814753419
PANQUEBA,15522,2016,1.0,Boyacá,1737,57.57052389176742
PARATEBUENO,25530,2010,2.0,Cundinamarca,6181,32.35722375020223
PARATEBUENO,25530,2011,2.0,Cundinamarca,6400,31.25
PARATEBUENO,25530,2012,3.0,Cundinamarca,6594,45.49590536851684
PARATEBUENO,25530,2014,1.0,Cundinamarca,7062,14.16029453412631
PARATEBUENO,25530,2015,1.0,Cundinamarca,7303,13.693002875530603
PARATEBUENO,25530,2016,3.0,Cundinamarca,7586,39.54653308726602
PARATEBUENO,25530,2017,4.0,Cundinamarca,7939,50.384179367678556
PARATEBUENO,25530,2019,2.0,Cundinamarca,8786,22.763487366264513
PARATEBUENO,25530,2020,1.0,Cundinamarca,9218,10.848340203948796
PARATEBUENO,25530,2021,1.0,Cundinamarca,9584,10.434056761268781
PASCA,25535,2010,2.0,Cundinamarca,8133,24.591171769334807
PASCA,25535,2012,4.0,Cundinamarca,8238,48.555474629764504
PASCA,25535,2013,2.0,Cundinamarca,8336,23.99232245681382
PASCA,25535,2014,3.0,Cundinamarca,8408,35.68030447193149
PASCA,25535,2015,1.0,Cundinamarca,8543,11.705489874751258
PASCA,25535,2017,1.0,Cundinamarca,8841,11.310937676733401
PASCA,25535,2018,1.0,Cundinamarca,9105,10.982976386600768
PASCA,25535,2020,2.0,Cundinamarca,9626,20.77706212341575
PASTO (CT),52001,2010,93.0,Nariño,378072,24.598489176664764
PASTO (CT),52001,2011,123.0,Nariño,380245,32.34756538547515
PASTO (CT),52001,2012,87.0,Nariño,382333,22.755032916332098
PASTO (CT),52001,2013,105.0,Nariño,384087,27.337556334892877
PASTO (CT),52001,2014,57.0,Nariño,385710,14.77794197713308
PASTO (CT),52001,2015,59.0,Nariño,387388,15.230208473158696
PASTO (CT),52001,2016,65.0,Nariño,389184,16.70161157704325
PASTO (CT),52001,2017,53.0,Nariño,390727,13.56445804871432
PASTO (CT),52001,2018,50.0,Nariño,392930,12.724912834347085
PASTO (CT),52001,2019,53.0,Nariño,392748,13.494658152301222
PASTO (CT),52001,2020,56.0,Nariño,392589,14.264281475028593
PASTO (CT),52001,2021,50.0,Nariño,392567,12.736679343908174
PATÍA,19532,2010,15.0,Cauca,36477,41.12180277983387
PATÍA,19532,2011,21.0,Cauca,36525,57.49486652977413
PATÍA,19532,2012,21.0,Cauca,36579,57.40998933814484
PATÍA,19532,2013,24.0,Cauca,36581,65.60782920095131
PATÍA,19532,2014,25.0,Cauca,36646,68.22026960650548
PATÍA,19532,2015,33.0,Cauca,36694,89.93295906687743
PATÍA,19532,2016,18.0,Cauca,36653,49.109213434098166
PATÍA,19532,2017,25.0,Cauca,36716,68.09020590478266
PATÍA,19532,2018,42.0,Cauca,36848,113.98176291793312
PATÍA,19532,2019,30.0,Cauca,37183,80.68203211144879
PATÍA,19532,2020,28.0,Cauca,37494,74.67861524510589
PATÍA,19532,2021,48.0,Cauca,37793,127.00764691874157
PAUNA,15531,2010,2.0,Boyacá,7817,25.58526288857618
PAUNA,15531,2013,5.0,Boyacá,7561,66.12881893929374
PAUNA,15531,2015,2.0,Boyacá,7331,27.281407720638384
PAUNA,15531,2017,3.0,Boyacá,7267,41.282509976606576
PAUNA,15531,2020,2.0,Boyacá,7212,27.731558513588467
PAUNA,15531,2021,2.0,Boyacá,7263,27.536830510808205
PAYA,15533,2010,2.0,Boyacá,2503,79.9041150619257
PAYA,15533,2011,3.0,Boyacá,2507,119.66493817311527
PAYA,15533,2012,3.0,Boyacá,2513,119.3792280143255
PAYA,15533,2017,1.0,Boyacá,2569,38.92565200467108
PAYA,15533,2019,1.0,Boyacá,2616,38.226299694189606
PAZ DE ARIPORO,85250,2010,7.0,Casanare,31359,22.322140374374182
PAZ DE ARIPORO,85250,2012,14.0,Casanare,32512,43.061023622047244
PAZ DE ARIPORO,85250,2013,6.0,Casanare,33080,18.13784764207981
PAZ DE ARIPORO,85250,2014,5.0,Casanare,33685,14.843402107763099
PAZ DE ARIPORO,85250,2015,8.0,Casanare,34214,23.38224118781785
PAZ DE ARIPORO,85250,2016,11.0,Casanare,34790,31.618281115263006
PAZ DE ARIPORO,85250,2017,11.0,Casanare,35482,31.001634631644215
PAZ DE ARIPORO,85250,2018,2.0,Casanare,36277,5.513135044242909
PAZ DE ARIPORO,85250,2019,7.0,Casanare,36861,18.990260709150593
PAZ DE ARIPORO,85250,2020,6.0,Casanare,37347,16.0655474335288
PAZ DE ARIPORO,85250,2021,10.0,Casanare,37690,26.53223666755107
PAZ DE RÍO,15537,2010,1.0,Boyacá,4916,20.34174125305126
PAZ DE RÍO,15537,2012,1.0,Boyacá,4799,20.837674515524068
PAZ DE RÍO,15537,2019,2.0,Boyacá,4228,47.30368968779565
PEDRAZA,47541,2010,1.0,Magdalena,7986,12.521913348359629
PEDRAZA,47541,2012,1.0,Magdalena,8249,12.12268153715602
PEDRAZA,47541,2014,1.0,Magdalena,8498,11.767474699929394
PEDRAZA,47541,2015,1.0,Magdalena,8650,11.560693641618498
PEDRAZA,47541,2017,1.0,Magdalena,8946,11.1781801922647
PEDRAZA,47541,2018,1.0,Magdalena,9196,10.874293170943888
PEDRAZA,47541,2019,1.0,Magdalena,9225,10.840108401084011
PEDRAZA,47541,2020,2.0,Magdalena,9290,21.528525296017225
PELAYA,20550,2010,7.0,Cesar,17490,40.02287021154946
PELAYA,20550,2011,8.0,Cesar,17803,44.936246699994385
PELAYA,20550,2012,6.0,Cesar,18085,33.17666574509261
PELAYA,20550,2013,1.0,Cesar,18431,5.425641582117086
PELAYA,20550,2014,6.0,Cesar,18750,32.0
PELAYA,20550,2016,2.0,Cesar,19536,10.237510237510238
PELAYA,20550,2017,6.0,Cesar,20007,29.989503673714196
PELAYA,20550,2018,9.0,Cesar,20683,43.513997002369095
PELAYA,20550,2019,4.0,Cesar,21564,18.54943424225561
PELAYA,20550,2020,11.0,Cesar,22291,49.34727019873491
PELAYA,20550,2021,13.0,Cesar,22754,57.132811813307555
PENSILVANIA,17541,2010,6.0,Caldas,23000,26.08695652173913
PENSILVANIA,17541,2011,3.0,Caldas,22493,13.337482772418085
PENSILVANIA,17541,2012,5.0,Caldas,22129,22.594785123593475
PENSILVANIA,17541,2013,2.0,Caldas,21685,9.222965183306433
PENSILVANIA,17541,2014,2.0,Caldas,21279,9.398937920015038
PENSILVANIA,17541,2015,5.0,Caldas,20791,24.048867298350245
PENSILVANIA,17541,2016,3.0,Caldas,20459,14.663473288039494
PENSILVANIA,17541,2017,3.0,Caldas,20130,14.903129657228018
PENSILVANIA,17541,2018,3.0,Caldas,19908,15.06931886678722
PENSILVANIA,17541,2019,2.0,Caldas,19781,10.110712299681513
PENSILVANIA,17541,2021,3.0,Caldas,19924,15.057217426219635
PEQUE,5543,2010,1.0,Antioquia,7833,12.766500702157538
PEQUE,5543,2011,4.0,Antioquia,7904,50.607287449392715
PEQUE,5543,2012,3.0,Antioquia,7941,37.778617302606726
PEQUE,5543,2013,3.0,Antioquia,7940,37.78337531486146
PEQUE,5543,2014,1.0,Antioquia,7937,12.599218848431397
PEQUE,5543,2015,4.0,Antioquia,7976,50.150451354062184
PEQUE,5543,2016,1.0,Antioquia,7991,12.514078338130396
PEQUE,5543,2017,3.0,Antioquia,8023,37.39249657235448
PEQUE,5543,2018,6.0,Antioquia,8097,74.10151908114116
PEQUE,5543,2019,3.0,Antioquia,8186,36.64793549963352
PEQUE,5543,2020,4.0,Antioquia,8285,48.28002414001207
PEQUE,5543,2021,2.0,Antioquia,8414,23.769907297361538
PEREIRA (CT),66001,2010,226.0,Risaralda,442493,51.07425428198864
PEREIRA (CT),66001,2011,192.0,Risaralda,445438,43.10364180873657
PEREIRA (CT),66001,2012,167.0,Risaralda,448174,37.26231329796016
PEREIRA (CT),66001,2013,185.0,Risaralda,450422,41.072594145046196
PEREIRA (CT),66001,2014,161.0,Risaralda,452676,35.56627698397971
PEREIRA (CT),66001,2015,152.0,Risaralda,455559,33.36560138203833
PEREIRA (CT),66001,2016,149.0,Risaralda,459033,32.45953994592981
PEREIRA (CT),66001,2017,136.0,Risaralda,462668,29.394727969083664
PEREIRA (CT),66001,2018,115.0,Risaralda,467269,24.611091255786285
PEREIRA (CT),66001,2019,124.0,Risaralda,472406,26.248608188719025
